town,candidate,first_choice_votes,town_total_ballots,first_choice_pct,candidate_short
Lamoine,"Sweet, Elizabeth A.",57,230,24.78,Sweet
Lebanon,"Cote, Adam Roland",94,275,34.18,Cote
Lebanon,"Dion, Donna J.",7,275,2.55,Dion_Donna
Lebanon,"Dion, Mark N.",11,275,4.0,Dion_Mark
Lebanon,"Eves, Mark W.",50,275,18.18,Eves
Lebanon,"Mills, Janet T.",69,275,25.09,Mills
Lebanon,"Russell, Diane Marie",8,275,2.91,Russell
Lebanon,"Sweet, Elizabeth A.",36,275,13.09,Sweet
Lee,"Cote, Adam Roland",13,50,26.0,Cote
Lee,"Dion, Donna J.",1,50,2.0,Dion_Donna
Lee,"Dion, Mark N.",3,50,6.0,Dion_Mark
Lee,"Eves, Mark W.",6,50,12.0,Eves
Lee,"Mills, Janet T.",16,50,32.0,Mills
Lee,"Russell, Diane Marie",4,50,8.0,Russell
Lee,"Sweet, Elizabeth A.",7,50,14.0,Sweet
Leeds,"Cote, Adam Roland",51,165,30.91,Cote
Leeds,"Dion, Donna J.",3,165,1.82,Dion_Donna
Leeds,"Dion, Mark N.",11,165,6.67,Dion_Mark
Leeds,"Eves, Mark W.",22,165,13.33,Eves
Leeds,"Mills, Janet T.",57,165,34.55,Mills
Leeds,"Russell, Diane Marie",2,165,1.21,Russell
Leeds,"Sweet, Elizabeth A.",19,165,11.52,Sweet
Levant,"Cote, Adam Roland",23,84,27.38,Cote
Levant,"Dion, Donna J.",2,84,2.38,Dion_Donna
Levant,"Dion, Mark N.",2,84,2.38,Dion_Mark
Levant,"Eves, Mark W.",13,84,15.48,Eves
Levant,"Mills, Janet T.",29,84,34.52,Mills
Levant,"Russell, Diane Marie",1,84,1.19,Russell
Levant,"Sweet, Elizabeth A.",14,84,16.67,Sweet
Lewiston,"Cote, Adam Roland",754,2541,29.67,Cote
Lewiston,"Dion, Donna J.",34,2541,1.34,Dion_Donna
Lewiston,"Dion, Mark N.",197,2541,7.75,Dion_Mark
Lewiston,"Eves, Mark W.",259,2541,10.19,Eves
Lewiston,"Mills, Janet T.",926,2541,36.44,Mills
Lewiston,"Russell, Diane Marie",33,2541,1.3,Russell
Lewiston,"Sweet, Elizabeth A.",338,2541,13.3,Sweet
Liberty,"Cote, Adam Roland",28,117,23.93,Cote
Liberty,"Dion, Donna J.",1,117,0.85,Dion_Donna
Liberty,"Dion, Mark N.",4,117,3.42,Dion_Mark
Liberty,"Eves, Mark W.",24,117,20.51,Eves
Liberty,"Mills, Janet T.",34,117,29.06,Mills
Liberty,"Russell, Diane Marie",4,117,3.42,Russell
Liberty,"Sweet, Elizabeth A.",22,117,18.8,Sweet
Limerick,"Cote, Adam Roland",54,212,25.47,Cote
Limerick,"Dion, Donna J.",4,212,1.89,Dion_Donna
Limerick,"Dion, Mark N.",14,212,6.6,Dion_Mark
Limerick,"Eves, Mark W.",24,212,11.32,Eves
Limerick,"Mills, Janet T.",83,212,39.15,Mills
Limerick,"Russell, Diane Marie",4,212,1.89,Russell
Limerick,"Sweet, Elizabeth A.",29,212,13.68,Sweet
Limestone,"Cote, Adam Roland",43,106,40.57,Cote
Limestone,"Dion, Donna J.",2,106,1.89,Dion_Donna
Limestone,"Dion, Mark N.",3,106,2.83,Dion_Mark
Limestone,"Eves, Mark W.",11,106,10.38,Eves
Limestone,"Mills, Janet T.",27,106,25.47,Mills
Limestone,"Russell, Diane Marie",6,106,5.66,Russell
Limestone,"Sweet, Elizabeth A.",14,106,13.21,Sweet
Limington,"Cote, Adam Roland",58,203,28.57,Cote
Limington,"Dion, Donna J.",4,203,1.97,Dion_Donna
Limington,"Dion, Mark N.",15,203,7.39,Dion_Mark
Limington,"Eves, Mark W.",13,203,6.4,Eves
Limington,"Mills, Janet T.",78,203,38.42,Mills
Limington,"Russell, Diane Marie",5,203,2.46,Russell
Limington,"Sweet, Elizabeth A.",30,203,14.78,Sweet
Lincoln,"Cote, Adam Roland",46,206,22.33,Cote
Lincoln,"Dion, Donna J.",3,206,1.46,Dion_Donna
Lincoln,"Dion, Mark N.",11,206,5.34,Dion_Mark
Lincoln,"Eves, Mark W.",21,206,10.19,Eves
Lincoln,"Mills, Janet T.",74,206,35.92,Mills
Lincoln,"Russell, Diane Marie",5,206,2.43,Russell
Lincoln,"Sweet, Elizabeth A.",46,206,22.33,Sweet
Lincoln Plt,"Cote, Adam Roland",1,5,20.0,Cote
Lincoln Plt,"Mills, Janet T.",2,5,40.0,Mills
Lincoln Plt,"Sweet, Elizabeth A.",2,5,40.0,Sweet
Lincolnville,"Cote, Adam Roland",94,409,22.98,Cote
Lincolnville,"Dion, Donna J.",1,409,0.24,Dion_Donna
Lincolnville,"Dion, Mark N.",6,409,1.47,Dion_Mark
Lincolnville,"Eves, Mark W.",106,409,25.92,Eves
Lincolnville,"Mills, Janet T.",106,409,25.92,Mills
Lincolnville,"Russell, Diane Marie",12,409,2.93,Russell
Lincolnville,"Sweet, Elizabeth A.",84,409,20.54,Sweet
Linneus,"Cote, Adam Roland",3,21,14.29,Cote
Linneus,"Dion, Mark N.",1,21,4.76,Dion_Mark
Linneus,"Eves, Mark W.",1,21,4.76,Eves
Linneus,"Mills, Janet T.",11,21,52.38,Mills
Linneus,"Russell, Diane Marie",3,21,14.29,Russell
Linneus,"Sweet, Elizabeth A.",2,21,9.52,Sweet
Lisbon,"Cote, Adam Roland",147,517,28.43,Cote
Lisbon,"Dion, Donna J.",4,517,0.77,Dion_Donna
Lisbon,"Dion, Mark N.",26,517,5.03,Dion_Mark
Lisbon,"Eves, Mark W.",46,517,8.9,Eves
Lisbon,"Mills, Janet T.",188,517,36.36,Mills
Lisbon,"Russell, Diane Marie",18,517,3.48,Russell
Lisbon,"Sweet, Elizabeth A.",88,517,17.02,Sweet
Litchfield,"Cote, Adam Roland",46,233,19.74,Cote
Litchfield,"Dion, Donna J.",3,233,1.29,Dion_Donna
Litchfield,"Dion, Mark N.",11,233,4.72,Dion_Mark
Litchfield,"Eves, Mark W.",18,233,7.73,Eves
Litchfield,"Mills, Janet T.",102,233,43.78,Mills
Litchfield,"Russell, Diane Marie",6,233,2.58,Russell
Litchfield,"Sweet, Elizabeth A.",47,233,20.17,Sweet
Littleton,"Cote, Adam Roland",16,34,47.06,Cote
Littleton,"Dion, Mark N.",1,34,2.94,Dion_Mark
Littleton,"Eves, Mark W.",4,34,11.76,Eves
Littleton,"Mills, Janet T.",8,34,23.53,Mills
Littleton,"Sweet, Elizabeth A.",5,34,14.71,Sweet
Livermore,"Cote, Adam Roland",35,199,17.59,Cote
Livermore,"Dion, Donna J.",1,199,0.5,Dion_Donna
Livermore,"Dion, Mark N.",5,199,2.51,Dion_Mark
Livermore,"Eves, Mark W.",28,199,14.07,Eves
Livermore,"Mills, Janet T.",112,199,56.28,Mills
Livermore,"Russell, Diane Marie",3,199,1.51,Russell
Livermore,"Sweet, Elizabeth A.",15,199,7.54,Sweet
Livermore Falls,"Cote, Adam Roland",53,212,25.0,Cote
Livermore Falls,"Dion, Donna J.",1,212,0.47,Dion_Donna
Livermore Falls,"Dion, Mark N.",6,212,2.83,Dion_Mark
Livermore Falls,"Eves, Mark W.",16,212,7.55,Eves
Livermore Falls,"Mills, Janet T.",105,212,49.53,Mills
Livermore Falls,"Russell, Diane Marie",5,212,2.36,Russell
Livermore Falls,"Sweet, Elizabeth A.",26,212,12.26,Sweet
Long Island,"Cote, Adam Roland",17,54,31.48,Cote
Long Island,"Dion, Donna J.",1,54,1.85,Dion_Donna
Long Island,"Dion, Mark N.",2,54,3.7,Dion_Mark
Long Island,"Eves, Mark W.",10,54,18.52,Eves
Long Island,"Mills, Janet T.",21,54,38.89,Mills
Long Island,"Russell, Diane Marie",1,54,1.85,Russell
Long Island,"Sweet, Elizabeth A.",2,54,3.7,Sweet
Lovell,"Cote, Adam Roland",32,121,26.45,Cote
Lovell,"Dion, Donna J.",1,121,0.83,Dion_Donna
Lovell,"Dion, Mark N.",6,121,4.96,Dion_Mark
Lovell,"Eves, Mark W.",18,121,14.88,Eves
Lovell,"Mills, Janet T.",32,121,26.45,Mills
Lovell,"Russell, Diane Marie",5,121,4.13,Russell
Lovell,"Sweet, Elizabeth A.",27,121,22.31,Sweet
Lowell,"Cote, Adam Roland",6,18,33.33,Cote
Lowell,"Mills, Janet T.",9,18,50.0,Mills
Lowell,"Sweet, Elizabeth A.",3,18,16.67,Sweet
Lubec,"Cote, Adam Roland",23,156,14.74,Cote
Lubec,"Dion, Donna J.",2,156,1.28,Dion_Donna
Lubec,"Dion, Mark N.",3,156,1.92,Dion_Mark
Lubec,"Eves, Mark W.",11,156,7.05,Eves
Lubec,"Mills, Janet T.",76,156,48.72,Mills
Lubec,"Russell, Diane Marie",7,156,4.49,Russell
Lubec,"Sweet, Elizabeth A.",34,156,21.79,Sweet
Ludlow,"Cote, Adam Roland",3,12,25.0,Cote
Ludlow,"Dion, Mark N.",1,12,8.33,Dion_Mark
Ludlow,"Mills, Janet T.",4,12,33.33,Mills
Ludlow,"Russell, Diane Marie",1,12,8.33,Russell
Ludlow,"Sweet, Elizabeth A.",3,12,25.0,Sweet
Lyman,"Cote, Adam Roland",95,301,31.56,Cote
Lyman,"Dion, Donna J.",23,301,7.64,Dion_Donna
Lyman,"Dion, Mark N.",10,301,3.32,Dion_Mark
Lyman,"Eves, Mark W.",36,301,11.96,Eves
Lyman,"Mills, Janet T.",92,301,30.56,Mills
Lyman,"Russell, Diane Marie",7,301,2.33,Russell
Lyman,"Sweet, Elizabeth A.",38,301,12.62,Sweet
Machias,"Cote, Adam Roland",39,143,27.27,Cote
Machias,"Dion, Donna J.",1,143,0.7,Dion_Donna
Machias,"Dion, Mark N.",2,143,1.4,Dion_Mark
Machias,"Eves, Mark W.",13,143,9.09,Eves
Machias,"Mills, Janet T.",54,143,37.76,Mills
Machias,"Russell, Diane Marie",8,143,5.59,Russell
Machias,"Sweet, Elizabeth A.",26,143,18.18,Sweet
Machiasport,"Cote, Adam Roland",15,65,23.08,Cote
Machiasport,"Dion, Mark N.",1,65,1.54,Dion_Mark
Machiasport,"Eves, Mark W.",8,65,12.31,Eves
Machiasport,"Mills, Janet T.",34,65,52.31,Mills
Machiasport,"Sweet, Elizabeth A.",7,65,10.77,Sweet
Macwahoc Plt,"Mills, Janet T.",1,2,50.0,Mills
Macwahoc Plt,"Sweet, Elizabeth A.",1,2,50.0,Sweet
Madawaska,"Cote, Adam Roland",134,381,35.17,Cote
Madawaska,"Dion, Donna J.",2,381,0.52,Dion_Donna
Madawaska,"Dion, Mark N.",14,381,3.67,Dion_Mark
Madawaska,"Eves, Mark W.",43,381,11.29,Eves
Madawaska,"Mills, Janet T.",122,381,32.02,Mills
Madawaska,"Russell, Diane Marie",7,381,1.84,Russell
Madawaska,"Sweet, Elizabeth A.",59,381,15.49,Sweet
Madawaska Lake,"Cote, Adam Roland",9,16,56.25,Cote
Madawaska Lake,"Mills, Janet T.",6,16,37.5,Mills
Madawaska Lake,"Sweet, Elizabeth A.",1,16,6.25,Sweet
Madison,"Cote, Adam Roland",50,246,20.33,Cote
Madison,"Dion, Donna J.",2,246,0.81,Dion_Donna
Madison,"Dion, Mark N.",9,246,3.66,Dion_Mark
Madison,"Eves, Mark W.",16,246,6.5,Eves
Madison,"Mills, Janet T.",141,246,57.32,Mills
Madison,"Russell, Diane Marie",7,246,2.85,Russell
Madison,"Sweet, Elizabeth A.",21,246,8.54,Sweet
Magalloway Plt,"Cote, Adam Roland",2,2,100.0,Cote
Manchester,"Cote, Adam Roland",65,274,23.72,Cote
Manchester,"Dion, Donna J.",2,274,0.73,Dion_Donna
Manchester,"Dion, Mark N.",6,274,2.19,Dion_Mark
Manchester,"Eves, Mark W.",23,274,8.39,Eves
Manchester,"Mills, Janet T.",119,274,43.43,Mills
Manchester,"Russell, Diane Marie",3,274,1.09,Russell
Manchester,"Sweet, Elizabeth A.",56,274,20.44,Sweet
Mapleton,"Cote, Adam Roland",32,88,36.36,Cote
Mapleton,"Dion, Donna J.",1,88,1.14,Dion_Donna
Mapleton,"Dion, Mark N.",5,88,5.68,Dion_Mark
Mapleton,"Eves, Mark W.",9,88,10.23,Eves
Mapleton,"Mills, Janet T.",24,88,27.27,Mills
Mapleton,"Russell, Diane Marie",1,88,1.14,Russell
Mapleton,"Sweet, Elizabeth A.",16,88,18.18,Sweet
Mariaville,"Cote, Adam Roland",11,35,31.43,Cote
Mariaville,"Dion, Mark N.",4,35,11.43,Dion_Mark
Mariaville,"Eves, Mark W.",4,35,11.43,Eves
Mariaville,"Mills, Janet T.",12,35,34.29,Mills
Mariaville,"Russell, Diane Marie",1,35,2.86,Russell
Mariaville,"Sweet, Elizabeth A.",3,35,8.57,Sweet
Mars Hill,"Cote, Adam Roland",11,36,30.56,Cote
Mars Hill,"Dion, Donna J.",2,36,5.56,Dion_Donna
Mars Hill,"Dion, Mark N.",2,36,5.56,Dion_Mark
Mars Hill,"Eves, Mark W.",2,36,5.56,Eves
Mars Hill,"Mills, Janet T.",13,36,36.11,Mills
Mars Hill,"Russell, Diane Marie",2,36,5.56,Russell
Mars Hill,"Sweet, Elizabeth A.",4,36,11.11,Sweet
Marshfield,"Cote, Adam Roland",9,28,32.14,Cote
Marshfield,"Eves, Mark W.",5,28,17.86,Eves
Marshfield,"Mills, Janet T.",10,28,35.71,Mills
Marshfield,"Russell, Diane Marie",2,28,7.14,Russell
Marshfield,"Sweet, Elizabeth A.",2,28,7.14,Sweet
Masardis/Oxbow North Twp,"Cote, Adam Roland",3,12,25.0,Cote
Masardis/Oxbow North Twp,"Mills, Janet T.",9,12,75.0,Mills
Matinicus Isle Plt,"Cote, Adam Roland",3,11,27.27,Cote
Matinicus Isle Plt,"Eves, Mark W.",3,11,27.27,Eves
Matinicus Isle Plt,"Mills, Janet T.",2,11,18.18,Mills
Matinicus Isle Plt,"Russell, Diane Marie",1,11,9.09,Russell
Matinicus Isle Plt,"Sweet, Elizabeth A.",2,11,18.18,Sweet
Mattamiscontis Twp,"Sweet, Elizabeth A.",2,2,100.0,Sweet
Mattawamkeag,"Cote, Adam Roland",4,27,14.81,Cote
Mattawamkeag,"Dion, Donna J.",2,27,7.41,Dion_Donna
Mattawamkeag,"Eves, Mark W.",1,27,3.7,Eves
Mattawamkeag,"Mills, Janet T.",14,27,51.85,Mills
Mattawamkeag,"Russell, Diane Marie",1,27,3.7,Russell
Mattawamkeag,"Sweet, Elizabeth A.",5,27,18.52,Sweet
Mattawamkeg,"Cote, Adam Roland",1,1,100.0,Cote
Maxfield,"Cote, Adam Roland",3,6,50.0,Cote
Maxfield,"Mills, Janet T.",2,6,33.33,Mills
Maxfield,"Sweet, Elizabeth A.",1,6,16.67,Sweet
Mechanic Falls,"Cote, Adam Roland",30,155,19.35,Cote
Mechanic Falls,"Dion, Donna J.",2,155,1.29,Dion_Donna
Mechanic Falls,"Dion, Mark N.",18,155,11.61,Dion_Mark
Mechanic Falls,"Eves, Mark W.",13,155,8.39,Eves
Mechanic Falls,"Mills, Janet T.",71,155,45.81,Mills
Mechanic Falls,"Russell, Diane Marie",3,155,1.94,Russell
Mechanic Falls,"Sweet, Elizabeth A.",18,155,11.61,Sweet
Meddybemps,"Cote, Adam Roland",2,8,25.0,Cote
Meddybemps,"Eves, Mark W.",1,8,12.5,Eves
Meddybemps,"Mills, Janet T.",3,8,37.5,Mills
Meddybemps,"Russell, Diane Marie",1,8,12.5,Russell
Meddybemps,"Sweet, Elizabeth A.",1,8,12.5,Sweet
Medford,"Cote, Adam Roland",4,13,30.77,Cote
Medford,"Eves, Mark W.",2,13,15.38,Eves
Medford,"Mills, Janet T.",3,13,23.08,Mills
Medford,"Sweet, Elizabeth A.",4,13,30.77,Sweet
Medway,"Cote, Adam Roland",22,88,25.0,Cote
Medway,"Dion, Donna J.",2,88,2.27,Dion_Donna
Medway,"Dion, Mark N.",1,88,1.14,Dion_Mark
Medway,"Eves, Mark W.",9,88,10.23,Eves
Medway,"Mills, Janet T.",38,88,43.18,Mills
Medway,"Russell, Diane Marie",1,88,1.14,Russell
Medway,"Sweet, Elizabeth A.",15,88,17.05,Sweet
Mercer,"Cote, Adam Roland",12,56,21.43,Cote
Mercer,"Dion, Mark N.",1,56,1.79,Dion_Mark
Mercer,"Eves, Mark W.",5,56,8.93,Eves
Mercer,"Mills, Janet T.",25,56,44.64,Mills
Mercer,"Russell, Diane Marie",1,56,1.79,Russell
Mercer,"Sweet, Elizabeth A.",12,56,21.43,Sweet
Merrill,"Cote, Adam Roland",4,6,66.67,Cote
Merrill,"Eves, Mark W.",2,6,33.33,Eves
Mexico,"Cote, Adam Roland",53,227,23.35,Cote
Mexico,"Dion, Donna J.",2,227,0.88,Dion_Donna
Mexico,"Dion, Mark N.",12,227,5.29,Dion_Mark
Mexico,"Eves, Mark W.",27,227,11.89,Eves
Mexico,"Mills, Janet T.",106,227,46.7,Mills
Mexico,"Russell, Diane Marie",7,227,3.08,Russell
Mexico,"Sweet, Elizabeth A.",20,227,8.81,Sweet
Milbridge,"Cote, Adam Roland",20,74,27.03,Cote
Milbridge,"Dion, Donna J.",2,74,2.7,Dion_Donna
Milbridge,"Dion, Mark N.",2,74,2.7,Dion_Mark
Milbridge,"Eves, Mark W.",14,74,18.92,Eves
Milbridge,"Mills, Janet T.",24,74,32.43,Mills
Milbridge,"Russell, Diane Marie",1,74,1.35,Russell
Milbridge,"Sweet, Elizabeth A.",11,74,14.86,Sweet
Milford,"Cote, Adam Roland",53,207,25.6,Cote
Milford,"Dion, Mark N.",4,207,1.93,Dion_Mark
Milford,"Eves, Mark W.",26,207,12.56,Eves
Milford,"Mills, Janet T.",85,207,41.06,Mills
Milford,"Russell, Diane Marie",2,207,0.97,Russell
Milford,"Sweet, Elizabeth A.",37,207,17.87,Sweet
Millinocket,"Cote, Adam Roland",103,326,31.6,Cote
Millinocket,"Dion, Donna J.",5,326,1.53,Dion_Donna
Millinocket,"Dion, Mark N.",8,326,2.45,Dion_Mark
Millinocket,"Eves, Mark W.",37,326,11.35,Eves
Millinocket,"Mills, Janet T.",125,326,38.34,Mills
Millinocket,"Russell, Diane Marie",2,326,0.61,Russell
Millinocket,"Sweet, Elizabeth A.",46,326,14.11,Sweet
Milo,"Cote, Adam Roland",24,106,22.64,Cote
Milo,"Dion, Donna J.",1,106,0.94,Dion_Donna
Milo,"Dion, Mark N.",2,106,1.89,Dion_Mark
Milo,"Eves, Mark W.",14,106,13.21,Eves
Milo,"Mills, Janet T.",44,106,41.51,Mills
Milo,"Russell, Diane Marie",2,106,1.89,Russell
Milo,"Sweet, Elizabeth A.",19,106,17.92,Sweet
Milton TWP,"Mills, Janet T.",1,2,50.0,Mills
Milton TWP,"Sweet, Elizabeth A.",1,2,50.0,Sweet
Minot,"Cote, Adam Roland",47,174,27.01,Cote
Minot,"Dion, Donna J.",3,174,1.72,Dion_Donna
Minot,"Dion, Mark N.",11,174,6.32,Dion_Mark
Minot,"Eves, Mark W.",12,174,6.9,Eves
Minot,"Mills, Janet T.",71,174,40.8,Mills
Minot,"Russell, Diane Marie",4,174,2.3,Russell
Minot,"Sweet, Elizabeth A.",26,174,14.94,Sweet
Molunkus Twp,"Dion, Mark N.",1,7,14.29,Dion_Mark
Molunkus Twp,"Eves, Mark W.",3,7,42.86,Eves
Molunkus Twp,"Mills, Janet T.",1,7,14.29,Mills
Molunkus Twp,"Sweet, Elizabeth A.",2,7,28.57,Sweet
Monhegan Island Plt,"Cote, Adam Roland",10,30,33.33,Cote
Monhegan Island Plt,"Dion, Donna J.",1,30,3.33,Dion_Donna
Monhegan Island Plt,"Dion, Mark N.",2,30,6.67,Dion_Mark
Monhegan Island Plt,"Eves, Mark W.",4,30,13.33,Eves
Monhegan Island Plt,"Mills, Janet T.",8,30,26.67,Mills
Monhegan Island Plt,"Russell, Diane Marie",1,30,3.33,Russell
Monhegan Island Plt,"Sweet, Elizabeth A.",4,30,13.33,Sweet
Monmouth,"Cote, Adam Roland",74,284,26.06,Cote
Monmouth,"Dion, Donna J.",3,284,1.06,Dion_Donna
Monmouth,"Dion, Mark N.",19,284,6.69,Dion_Mark
Monmouth,"Eves, Mark W.",17,284,5.99,Eves
Monmouth,"Mills, Janet T.",120,284,42.25,Mills
Monmouth,"Russell, Diane Marie",3,284,1.06,Russell
Monmouth,"Sweet, Elizabeth A.",48,284,16.9,Sweet
Monroe,"Cote, Adam Roland",22,106,20.75,Cote
Monroe,"Dion, Mark N.",3,106,2.83,Dion_Mark
Monroe,"Eves, Mark W.",23,106,21.7,Eves
Monroe,"Mills, Janet T.",28,106,26.42,Mills
Monroe,"Russell, Diane Marie",1,106,0.94,Russell
Monroe,"Sweet, Elizabeth A.",29,106,27.36,Sweet
Monson,"Cote, Adam Roland",20,59,33.9,Cote
Monson,"Dion, Donna J.",1,59,1.69,Dion_Donna
Monson,"Eves, Mark W.",7,59,11.86,Eves
Monson,"Mills, Janet T.",20,59,33.9,Mills
Monson,"Russell, Diane Marie",2,59,3.39,Russell
Monson,"Sweet, Elizabeth A.",9,59,15.25,Sweet
Monticello,"Cote, Adam Roland",4,26,15.38,Cote
Monticello,"Dion, Donna J.",2,26,7.69,Dion_Donna
Monticello,"Dion, Mark N.",1,26,3.85,Dion_Mark
Monticello,"Eves, Mark W.",2,26,7.69,Eves
Monticello,"Mills, Janet T.",10,26,38.46,Mills
Monticello,"Sweet, Elizabeth A.",7,26,26.92,Sweet
Montville,"Cote, Adam Roland",22,120,18.33,Cote
Montville,"Dion, Mark N.",2,120,1.67,Dion_Mark
Montville,"Eves, Mark W.",25,120,20.83,Eves
Montville,"Mills, Janet T.",25,120,20.83,Mills
Montville,"Russell, Diane Marie",5,120,4.17,Russell
Montville,"Sweet, Elizabeth A.",41,120,34.17,Sweet
Moose River,"Cote, Adam Roland",1,2,50.0,Cote
Moose River,"Mills, Janet T.",1,2,50.0,Mills
Moro Plt,"Cote, Adam Roland",1,1,100.0,Cote
Morrill,"Cote, Adam Roland",15,75,20.0,Cote
Morrill,"Dion, Donna J.",1,75,1.33,Dion_Donna
Morrill,"Dion, Mark N.",3,75,4.0,Dion_Mark
Morrill,"Eves, Mark W.",10,75,13.33,Eves
Morrill,"Mills, Janet T.",26,75,34.67,Mills
Morrill,"Russell, Diane Marie",2,75,2.67,Russell
Morrill,"Sweet, Elizabeth A.",18,75,24.0,Sweet
Moscow,"Cote, Adam Roland",4,27,14.81,Cote
Moscow,"Dion, Donna J.",1,27,3.7,Dion_Donna
Moscow,"Mills, Janet T.",20,27,74.07,Mills
